CUST_KEY,NAME,ADDRESS,NATION_KEY,PHONE,ACCT_BAL,MKT_SEGMENT,COMMENT
121705,Customer#000121705,zvPRc7P4jg7Qcl,3,13-337-891-1854,-483.96,HOUSEHOLD,cajole furiously. furiously even ideas wake quickly along the furiously ironic packages. quickly
121748,Customer#000121748,"yR4hRt3ahZQIeCbxax9GmQf gO,YUuUyU79R",3,13-578-421-7416,5519.31,MACHINERY,l depths detect about the blithely regular ideas. unusual accounts solve fluffil
121817,Customer#000121817,kpOm2JkViNWvmi4t4,3,13-534-662-4452,104.01,BUILDING," excuses cajole evenly regular depths. regular deposits maintain alongside of the accounts! f"
121821,Customer#000121821,"A,okG8zvKSEQZ5pSeQTMALgz3f516xsz26OiLA",3,13-782-391-8402,9648.89,BUILDING,ges. hockey players cajole accounts. carefull
121845,Customer#000121845,FDj5tZAoCsULnGFHpAIzNSWTncpPNDqG,3,13-711-417-5940,4076.39,FURNITURE,"about the special, ironic accounts. warthogs haggle quiet, "
121846,Customer#000121846,VItoXWi2 XVXRmrboOTf0efXdkWz06V,3,13-840-417-7296,1961.87,AUTOMOBILE,gular somas. blithely final foxes boost. fu
121847,Customer#000121847,lrbgj0cPDYSbUwE5Cm9YdcLgzGGhv4P,3,13-566-911-3154,4060.93,HOUSEHOLD,ide of the carefully ironic deposits. daringly unusual foxes 
121899,Customer#000121899,ORuNWt2856zjT1H4wiExSTuUx,3,13-829-451-4297,4504.37,AUTOMOBILE,the furiously regular instructio
121921,Customer#000121921,rLo1SKHhcdq2UW,3,13-447-895-8704,5666.90,BUILDING,nt packages: carefully express instructions detect carefully along the slyly express theodolites. instructions c
121924,Customer#000121924,"k 0,YLTYIILv1n2OSR9H46PDgizy8e",3,13-952-162-6103,8369.28,FURNITURE,"special foxes: excuses sleep fluffily across the final, special excuses. carefully regular asymptotes ar"
121996,Customer#000121996,YABBgEhQw9VNC6dDMA,3,13-871-960-2297,-130.40,BUILDING,ons haggle blithely packages. q
122018,Customer#000122018,8IZMcwzT9pw,3,13-684-505-8194,-394.62,AUTOMOBILE,ully furious ideas nag never. furiously final platelets sleep furiously ruthlessly speci
122048,Customer#000122048,aL2ZexIN471YaxWr8t34uKcnCKX4jY7lETsW,3,13-989-429-2286,1706.85,HOUSEHOLD,ng asymptotes. fluffily special excuses above the blithely e
122057,Customer#000122057,L5dN5x5tb3lwh3Qmk0FJyRrUod7a1jm7B6l67f,3,13-582-558-9203,2896.52,FURNITURE,ccounts haggle along the even asymptotes. even forges
122067,Customer#000122067,YJ6LDbyhTLHn 4,3,13-515-266-1522,1683.59,AUTOMOBILE," bold, express packages boost slyly. quickly even pinto beans about the furiously final "
122068,Customer#000122068,LGBh5ueC5i6a700nFEnt,3,13-949-656-7450,2031.59,BUILDING,ously ironic deposits. never bold excuses haggle blithely. foxes lose. quickly express ideas are instruc
122070,Customer#000122070,LTy8Zr1A1R05ox,3,13-560-360-5802,9772.13,FURNITURE,ular packages are carefully. quickly express requests haggle according to the express depo
122085,Customer#000122085,"3tuxrHLq4PmqCfP,GPRLlea6do4SBcUdq7MVhOQg",3,13-378-981-4013,8160.55,HOUSEHOLD,n deposits must boost ideas. requests nag quickly busy dugouts.
122180,Customer#000122180,NSpgUEt7V2FXRYGddLD1Gdn,3,13-894-751-7866,1859.25,BUILDING,s. busy accounts are carefully regular requests. blithely pending platelets affix slyly slyly
122194,Customer#000122194,"WKcKE,YUXESV1rUJL5lEyhXrxJQsMLwwscaP1ni",3,13-642-328-2567,8266.65,MACHINERY,uctions. asymptotes might detect furiously. slyly sil
122215,Customer#000122215,"KPsVIfVpCgXna5sA0hCf,dGzgMRx",3,13-559-402-4435,6453.29,FURNITURE," theodolites cajole at the blithely ironic deposits. blithely "
122233,Customer#000122233,xJpBUHb4JjGMlcBYq FNQIx29f56 ROi8U0ka,3,13-485-962-5787,1525.70,MACHINERY,"er the special, bold platelets. carefully final excuses sleep furiously ironic, even dep"
122238,Customer#000122238,SN3bAbfuhW18yrE0d uYQQhQADWdwalkxFivRt,3,13-774-657-8585,5635.42,MACHINERY,usly regular requests sleep pinto beans. carefully 
122262,Customer#000122262,34oOKjbcPsqyEEdgK6rPISv6V2Wqr0w4,3,13-559-740-4085,3608.99,AUTOMOBILE,slyly carefully express packages. furiously regular theodolites after t
122407,Customer#000122407,o6X1bYrHdFv3wgNq,3,13-600-138-5533,820.37,AUTOMOBILE,pending dependencies wake fluffily alongside of the quickly even foxes. blithel
122453,Customer#000122453,"QbBWPjMEDe0cdMlnY8ZH,WDyNvZtHBG71PCB",3,13-843-425-4731,5935.86,BUILDING,nts cajole slyly. furiously express theodolites haggle carefully furiously regular packages. slyly final tith
122454,Customer#000122454,PMR7Dqqg2ClG3 1InA1 2MNXrhVDSUvRqo2v8oO,3,13-885-965-1767,3000.85,FURNITURE,es use furiously regular ideas. regular packages thrash quickly ironic pack
122477,Customer#000122477,"f,Q4iDqIYQ",3,13-129-610-7804,5182.49,AUTOMOBILE,"ithely. bold gifts nag ironic, even deposits. ruthless, regular deposits about the final, ir"
122491,Customer#000122491,QTyiMP4S7YOIggrptClbd lIp40jVgQUOjYN,3,13-415-907-4351,-527.11,HOUSEHOLD,nic requests. final accounts wake. carefully ironic pinto beans would maintain according to the quickly
122496,Customer#000122496,"2jokDlZFT, XltWD8jJmIGXyocyQI1fVw5",3,13-884-616-1838,841.21,BUILDING,"efully bold sentiments nag fluffily. never pending foxes sleep silently over the foxes. even, ironi"
122526,Customer#000122526,5eJpb9nMTfNpNF5OxeqCE,3,13-708-321-7716,9221.09,BUILDING,carefully furiously regular asymptotes. fluffily silent accounts ar
122532,Customer#000122532," C1kqDhWP0NtfVag5iO4jOuh",3,13-247-191-7899,8565.13,MACHINERY,deas sleep quickly across the slyly bold foxes. fl
122541,Customer#000122541,nMgHj8PgDccP nxbU15R3waPyYS MLXkxa,3,13-196-350-6000,-480.13,HOUSEHOLD,ccounts cajole furiously by the carefully regular reques
122562,Customer#000122562,XnE kuPbIz,3,13-999-860-8120,5187.48,HOUSEHOLD,r deposits. furiously silent acco
122596,Customer#000122596,gldCrOe4ulQr8EaQd2BS48Yf,3,13-805-700-2780,7908.82,FURNITURE,dinos engage. blithely regular brai
122622,Customer#000122622,QMwsVC6Wzlqh1RcBmZ7Z1et7wVz,3,13-112-714-3221,4669.02,BUILDING," requests wake carefully across the pinto beans. regular pinto beans sleep blithely between the quiet, i"
122635,Customer#000122635,Ci 4 u6imGW5wGDPlLTSLR,3,13-969-398-6643,993.50,MACHINERY,blithely special deposits sublate carefully. slyly final packages 
122701,Customer#000122701,"HvztgjVkk1Hfl,0fC6 SR2E4FD2CRDBzv",3,13-763-843-7989,3214.54,FURNITURE,. regular instructions beneath the requests cajole across the fluffily final 
122767,Customer#000122767,"yhc7Bk,cDF3J3GzroJt0Okb",3,13-468-296-8257,2274.49,MACHINERY,ly ironic instructions. pending packages use carefully; even dependencies integrate blithely. blithely regu
122817,Customer#000122817,iXUC71 1x04YkxwS J5gf5g,3,13-274-722-2911,4251.28,MACHINERY," furiously idle instructions affix after the blithely s"
122850,Customer#000122850,jg7otgz5pCZ8E0IyCK,3,13-336-653-9791,4501.57,BUILDING,the quickly final instructions use slyly unusual d
122859,Customer#000122859,gVV8LevmBRYZtrhlyWu4IZM m9361l0lvri,3,13-174-872-4270,7141.78,HOUSEHOLD," detect blithely quickly even foxes. accounts impress. silent"
122873,Customer#000122873,"rklbf,mybEAb1HkH86FOw1jMO7u",3,13-888-145-5071,5585.03,BUILDING,"ong the carefully final notornis. slyly final platelets are sometimes. ironic, busy accoun"
122904,Customer#000122904,"3FLsc5gLIkXPaqWaKjhl8g1mPZcMy2IK2CTZ,",3,13-128-964-7866,1096.54,HOUSEHOLD," slyly about the always even requests. slyly bold deposits about the spe"
122932,Customer#000122932,xoS6hCu3VxKioCklossMXkTw bw1DRvlCy8Pa,3,13-856-710-8333,9676.25,AUTOMOBILE,beans nag slyly unusual theodolites! carefully ironic idea
122970,Customer#000122970,OvunSoTK9R8fW,3,13-598-811-6718,7800.90,MACHINERY,"as. carefully final requests are quickly final, even pinto beans."
122975,Customer#000122975,"B0Rd,gRjycbV9a63D9L",3,13-302-711-7470,5830.14,AUTOMOBILE,"even, regular packages. blithely regular foxes sleep slyly. carefully f"
122989,Customer#000122989,Zxu85I B9QbfLLHXBt,3,13-109-975-4321,348.19,BUILDING,t dependencies. courts about the carefull
123008,Customer#000123008,BwaqVpcOYHUeTepV,3,13-895-415-7744,-101.83,FURNITURE,besides the furiously silent packages. regul
123066,Customer#000123066,vNiH8rU5VC2LEy8tG224metdPWnvQU1S02eOYGKN,3,13-787-255-5832,6950.29,HOUSEHOLD,al pinto beans. silent requests promise. slyly final accounts sleep permanently. regular packages affix carefull
123078,Customer#000123078,"aVzsoE3VpPdHht,x5IgxLq0LEj2JYYq",3,13-656-400-8174,7042.11,MACHINERY,nic accounts haggle carefully. furiously final instructions affi
123095,Customer#000123095,80vusIDmv9jenM8ZFC9rcP3hWj,3,13-876-668-3199,7708.78,BUILDING,ctions are. even deposits wake slyly quickly ironic 
123108,Customer#000123108,gvqOzCA1MiG4Tn8N2f6RS0x,3,13-101-210-1017,1532.24,MACHINERY,deposits are slyly quick requests. special 
123124,Customer#000123124,GMqGW37D47KHe1gd84WN6O5UPTl,3,13-377-234-1226,8978.13,MACHINERY,"ickly regular dinos. unusual, final packages ca"
123127,Customer#000123127,2OSxRvWS3UFW,3,13-435-911-9088,7604.80,AUTOMOBILE,counts. fluffily ruthless pinto beans wake furiously furiously silent accounts. 
123229,Customer#000123229,"Zk6LwoyEdSjS,mxJvhtue vtpu9vcgd3J7",3,13-881-112-1534,7489.26,MACHINERY,"encies about the dependencies cajole carefully busy, enticing requests. blit"
123310,Customer#000123310,cNVQc41ewzG3R,3,13-482-204-5762,8881.48,BUILDING,grate quickly special platelets. blithely final accounts wake. re
123312,Customer#000123312,uYL3RUXtJm48wW4gpzMAY2W5TF,3,13-809-379-6188,-2.05,AUTOMOBILE,tions wake fluffily express courts. blithely 
123320,Customer#000123320,"OVl9Nn71rOVbM1Xd IrPURWqpBzatLZH6,Vd09U",3,13-848-399-5389,183.40,AUTOMOBILE,ly furiously regular requests. stealthily unusual
123331,Customer#000123331,YlSpLTyzkoJeq2Z1efRFWUBm9z1M2gED9o6MLda,3,13-193-240-5030,-648.09,BUILDING,"uriously quickly final packages. unusual, regular excuses among t"
123351,Customer#000123351,sHvDZhFerXKbWBi,3,13-812-378-2930,1694.89,FURNITURE,"latelets. bold, final accounts kindle slyly. boldly silent inst"
123396,Customer#000123396,UEQ6P2s9PK1LvqCb U7vh19ujITCigzfqDaR2C3V,3,13-752-374-2071,3375.84,BUILDING,deposits sleep furiously. ironic deposits hang. furiously pending platelets cajole slyly. blith
123511,Customer#000123511,TR3tkOiZvrU0SvEAaaDI ht5d,3,13-980-465-4563,9690.75,HOUSEHOLD,e even packages. quickly ironic deposits 
123519,Customer#000123519,zFx7DmsGpgtLsv7LrRTjtXIuRRcsOX3KJNDed4fy,3,13-372-507-8739,3342.47,FURNITURE,"s. accounts are slyly express theodolites. regular, "
123604,Customer#000123604,"3C,ODYh 5Jr5",3,13-588-405-1942,3078.93,MACHINERY,le carefully regular requests. blithely sly pinto beans l
123621,Customer#000123621,"rq6,vuz1IO",3,13-197-365-1759,7102.22,BUILDING,nts. even instructions nag quickly bold accounts. furio
123629,Customer#000123629,9h83loVbLDE1c86,3,13-877-674-9891,8956.83,HOUSEHOLD,grate furiously. regular deposits nag slyly ben
123635,Customer#000123635,"JmJ,HLvdBiOl9yLn V2nHXuyZQ3jIh2Me",3,13-701-445-8141,4008.48,HOUSEHOLD,express instructions promise fluffily after the
123647,Customer#000123647,"xL4B,iEwGC54T9j3xQx6W SHvH,,R,yWIv",3,13-414-173-2427,9621.85,MACHINERY,"onic, final instructions may sleep. carefully even theodolites believe slyly about the bl"
123655,Customer#000123655,uhvK0dowYR5D,3,13-716-957-4941,5071.35,BUILDING,y special packages. fluffily ironic platelets are slyly. 
123664,Customer#000123664,eDVy0nNlihTionCBY3IHhrxGINCZm0,3,13-917-311-3333,6779.70,AUTOMOBILE,eposits nod fluffily across the boldly fina
123672,Customer#000123672,"SDJeZU,GUdYFlhD",3,13-878-564-9499,9276.42,BUILDING,"y regular dugouts nod blithely blithely regular requests. even,"
123673,Customer#000123673,"PS9rASZsYYmp,5l55lboni",3,13-734-590-9094,3858.20,HOUSEHOLD,onic packages haggle sometimes furiously silen
123708,Customer#000123708,"Vzt2UM2ZwQ3U55ACb7es4yR,Y21E9bO7cNg",3,13-607-888-9725,7256.04,AUTOMOBILE," packages use quickly after the furiously ironic packages. blithely even requests boost closely a"
123791,Customer#000123791,XZraietEVNIHSs77B,3,13-713-853-4886,6343.76,FURNITURE,nal asymptotes detect carefully. theodolites believe fluff
123803,Customer#000123803,wGyrdLTbLWzXz1G0tJ6CDPZgnPwHxHscqL4yjRJ,3,13-999-408-4525,3188.17,BUILDING,arefully special braids haggle. unusual theodolites will use fluffily. carefully ironic d
123811,Customer#000123811,"E032FCuq ,",3,13-530-844-1489,6593.62,FURNITURE,ent packages. blithely careful sheaves use unusual instructions. foxes nag car
123858,Customer#000123858," dRS ,IwY5l4arsxqOLvGaQd9PM",3,13-851-251-4739,-29.91,HOUSEHOLD,furiously. bold instructions poach furiously. slyly ironic attainments are carefully! furiously regu
123868,Customer#000123868,"Ie,d0h5Fnp7 bHjnfRgS6fWjE72TDKIqM",3,13-918-511-7764,8738.57,MACHINERY,ely silent accounts. furiously bold accounts haggle blithely. bold pinto beans around
123877,Customer#000123877,"C0RDiqxm,z5RrOhiXklqpavJm mwU9Yo3",3,13-563-653-2934,6886.36,MACHINERY,promise furiously against the furiously bold packages. fluffily special frets use ca
123914,Customer#000123914,tt5q5uNSf5LG 3bEtrmnj,3,13-267-699-2563,2162.86,AUTOMOBILE,ies according to the express pinto beans affix blithely among the deposits. e
123930,Customer#000123930,"KTAawlYkzYNgQk8g88Km6dI,MX59TgBGNr7Pg",3,13-459-818-2628,4914.33,HOUSEHOLD,ans affix carefully ironic ideas. furiously unusual deposits haggle packages. slyly even requests
123980,Customer#000123980,"IS7ThwDMqETU,vRmaQ6dHGGNXfEtI",3,13-238-878-5381,6851.24,FURNITURE,"he ironic, final dependencies wake furiously around the quickly ironic theodolite"
123981,Customer#000123981,Dg1209QNoiVLvcIMDzEHbPAdlDp 5 Pq2q,3,13-896-170-7414,9867.23,AUTOMOBILE,slyly even dependencies wake according to
124026,Customer#000124026,6jgKKjG5xy6eHpvN6DGjzpbMAx0xDld3dP26a,3,13-423-272-2870,6978.24,HOUSEHOLD,c accounts sleep blithely special foxes. slyly final deposits boost slyly furio
124040,Customer#000124040,BFjFT7imiJD4GpkXaaZxFhWwaTZnJcDSXrBXPNd,3,13-179-432-2359,469.26,BUILDING,"totes. slyly ironic patterns wake slyly final deposits. slyly final requests wake. unusual, unusual depos"
124046,Customer#000124046,ByVduSzh8orGsW C4cDSBceVq43c,3,13-509-961-7806,1295.56,FURNITURE,"s boost slyly across the slyly unusual dependencies. blithely unusual excuses haggle even, regular p"
124082,Customer#000124082,5sgrJ01YUS6jf6kBNtrN1VeHagKzZA4qarfNH0a,3,13-172-506-3662,7975.40,BUILDING,"ccounts are regular, bold accounts. even instructions use requests. slyly special accounts are. blith"
124100,Customer#000124100,a0Eym3IBYyYKXZvwVj3cDWzyUQPX9zQ,3,13-944-365-8353,9062.67,MACHINERY,"ve the ideas. even dependencies haggle. ideas cajole doggedly accounts. unusual, bold ideas ha"
124153,Customer#000124153,y2eAnwoS9KEl0K7 e,3,13-847-525-9901,8420.60,BUILDING,ng to the carefully even deposits nag carefully regular packages. quick deposits across the blithely regu
124188,Customer#000124188,KDbqg1IPAbNNlOUMra,3,13-720-544-6230,6544.98,MACHINERY,ironic instructions. bold foxes sleep blithely above the blithely re
124207,Customer#000124207,ShidZzWdWiz,3,13-605-643-2582,7731.51,FURNITURE,telets wake. furiously pending p
124210,Customer#000124210," 447JgA9Z098",3,13-837-843-3789,3559.77,AUTOMOBILE,"osits boost fluffily final pinto beans! quiet, regular foxes cajole on the slyly express req"
124258,Customer#000124258,"PT Umob26FprRAm,EfTIW",3,13-746-458-5748,9395.39,FURNITURE,ns sleep fluffily. regular theodolites wake
124285,Customer#000124285,Ge8cuRT353WK20BDUQhlssHx,3,13-327-117-3954,1760.62,AUTOMOBILE,"nding requests according to the special accounts haggle carefully foxes. unusual, even ideas along"
124290,Customer#000124290,xqlHFq AGwj TmmRw0xjFE,3,13-592-160-6515,8422.67,FURNITURE,egular platelets sleep furiously after the fur
124316,Customer#000124316,fUbypf3yxwhkXP515HbiC,3,13-584-124-7500,1392.25,HOUSEHOLD,ent deposits along the quickly bold accounts cajole until the carefully unusual theodolites. furiously pending acc
124317,Customer#000124317,"LGxAuq2ALgDlne5O2Ji,l",3,13-983-910-7736,551.80,AUTOMOBILE,he furiously ironic accounts. regul
124331,Customer#000124331,"XbNYibtr6veL8kht9G6,ypYHMpiWKl cpVsFRJ",3,13-632-431-5534,6197.95,FURNITURE,. blithely final requests use furiously carefully 
124336,Customer#000124336,"9FPnkG4z5XcLvYkJ3 tx5z9DqoEpzAoC,zOPN",3,13-265-872-2672,4190.24,HOUSEHOLD,kly final accounts. ironic patte
124574,Customer#000124574,"P1eoAM4WbW,lw6Tc3InPtHvSXgIi hwACHhdk",3,13-328-522-9412,4194.55,BUILDING,dolites. furiously special decoys cajole carefully quickly regular accounts. blithely slow accoun
124595,Customer#000124595,3cYG5dL hqelGaYJ9hUZMcf7MlUwDzjXG,3,13-861-142-8559,-677.39,BUILDING,ymptotes among the foxes are fluffily even excuses. furiously special deposits wake slyly carefully express ideas. 
124637,Customer#000124637,Okpv1RsyOrmr1sW3AOV,3,13-188-541-4976,5971.44,BUILDING," slyly ironic packages cajole blithely carefully bold deposits. ironic, special"
124669,Customer#000124669,ezo9rDy5eYoI5hZMNcNU,3,13-598-716-9875,6255.80,AUTOMOBILE,rges. bold foxes haggle fluffily bold foxes. slyly even accounts cajole fluffily special pinto beans: regul
124687,Customer#000124687,"CthuXfyPWM,L7xkcnfZ5hpgP",3,13-555-205-2691,7642.72,BUILDING,sts. foxes haggle. blithely even pinto beans cajole requests. caref
124702,Customer#000124702,BRkx vU9GGUekPh0XgI1VwT,3,13-767-432-5999,3645.75,BUILDING,"al, final pearls doze carefully"
124710,Customer#000124710,"WZQYpWEtG,j4HTJuR",3,13-710-659-9461,9559.72,BUILDING,"ing to the slyly quick deposits. silent, ironic pinto beans cajole c"
124720,Customer#000124720,"rem25vrzqGG,5ea 3g8WYonLOLuneybibTF5",3,13-670-829-6329,348.98,MACHINERY,ly special accounts besides the carefully unusual instructions sleep fluff
124820,Customer#000124820,gHhw1fqS53cs8qUv2wuYJlHKkjaV,3,13-633-319-9577,6718.08,BUILDING,s deposits. final deposits sleep furiously around 
124833,Customer#000124833,"5,9cbIdiiADIbI 5DSulQxXxtirk",3,13-420-406-7645,4739.30,BUILDING,ites wake. blithely ironic pinto beans sleep alongsid
124860,Customer#000124860,dmdReN7ZFYpjGvvz7L,3,13-708-368-1445,9241.32,BUILDING,ing the blithely express instructions haggle alongs
124872,Customer#000124872,tkeKpTUpp0EuGxfzYUwlSnelPA,3,13-632-102-9669,1935.16,HOUSEHOLD,e packages. quickly silent foxes hag
124930,Customer#000124930,piTop2k AkSX4zl8Q6EJZwB0Ixfp2UQkUN,3,13-527-285-8378,7374.79,FURNITURE,ously regular ideas. slyly pending foxes hang 
124938,Customer#000124938,"cDz,j2ddAn",3,13-380-988-6140,3543.92,HOUSEHOLD," asymptotes nag carefully express requests. final dependencies integrate"
125122,Customer#000125122,8mogzCgnEygN7,3,13-702-543-3887,9140.14,HOUSEHOLD,quests. ironically unusual foxes use across the furiously regular pinto beans! silent packages cajole fluffily sp
125140,Customer#000125140,mLL46AFAvcAIcsWU2jeF4qrGgnKnFXTRj0rW,3,13-365-262-5855,9443.30,AUTOMOBILE,ding theodolites among the quickly bold 
125144,Customer#000125144,DGm4WhbqwPv22VFkHnIIGiQDAQwS2664a0rMSS,3,13-504-338-5923,7161.85,BUILDING," platelets affix quietly unusual packag"
125178,Customer#000125178," c,KqxQVXKc",3,13-472-884-4067,6213.98,MACHINERY,heodolites sleep carefully. furiously fina
125180,Customer#000125180,"s1uDq6g8 UtaVNZd3f8G7whD,da5cE8IUuz",3,13-381-941-2968,3450.15,FURNITURE,lent requests. ironic deposits sleep slyly. slyly ironic packages cajole furiously final deposits. requests 
125191,Customer#000125191,yPlmyUflXoCMZ,3,13-755-427-3844,3408.68,FURNITURE,ly regular asymptotes hang quickly.
125200,Customer#000125200,jTNMUxQrD3hM0BKq27kCV364iOiDjMXLvVpseGGg,3,13-871-884-3113,3131.72,AUTOMOBILE," sometimes regular accounts integrate. ironic ideas nag. dolphins cajole slyly against the acco"
125205,Customer#000125205,EHpanVGmyH7xxOMaoYBhD7f0ewKn2wXVUDe0,3,13-144-310-1139,7016.83,HOUSEHOLD,ing to the carefully special decoys integrate slyly furiously final theodol
125225,Customer#000125225,LzRV56r dyz76op6EBJ,3,13-337-502-9300,6108.39,HOUSEHOLD,pades. furious foxes after the carefully even theodolites wake furiously carefully bold co
125243,Customer#000125243,uA1DeH0jTLw,3,13-874-568-6226,4465.48,HOUSEHOLD,"lar, regular dugouts. carefully pending platelets against the slyly ironic courts wa"
125262,Customer#000125262,iPQuK61P6cUw76hxTcvt0oaLHx0 PrUf2s8L,3,13-149-483-6417,9003.58,AUTOMOBILE,s nag during the quickly permanent warthogs. courts 
125308,Customer#000125308,"89RvL5Pl3WB,slFJC,L",3,13-473-982-2865,6963.65,AUTOMOBILE,"ages wake never after the blithely ironic packages. quickly final requests nag slyly even, even asymptotes. s"
125322,Customer#000125322,"xo2v68cNF0E3ayzB91,u8jW6Sl4pZWzu,DYc",3,13-751-143-1684,5708.21,HOUSEHOLD,thely express escapades impress slyly after the quickly even instructions. blithely bold dependencies in
125326,Customer#000125326,"KcJ4QfPh0GMwE6mVdq,GjhUYow4HaBxVgW0qGN",3,13-591-590-3351,7625.14,FURNITURE,he furiously final requests. slyly ironic depths solve blithely-- busily ironic packages haggle quickly above the
125339,Customer#000125339,", w2yXufU0Op1hTVcr7ZvfqTfb",3,13-976-104-3047,8548.70,BUILDING,the furiously pending requests. blithely even accounts according to the carefully silent platelets cajole ex
125348,Customer#000125348,"23Jdi,wqSg",3,13-978-416-6129,4671.93,BUILDING,ly. fluffily silent deposits maintain ironic packages. slyly ironic requests run enticingly. packages a
125361,Customer#000125361,oedScqkRMQTyDKQ6b,3,13-160-681-5499,4627.93,BUILDING,"s requests. ironic, final packages haggle busily"
125386,Customer#000125386,4CGLJM scNzzVzyEX9B5,3,13-206-302-9432,3014.55,MACHINERY,foxes. ironic theodolites above the furiously final depo
125393,Customer#000125393,"yPUw1ycgLCG,7ILQlxeqP3FlrbZbo",3,13-773-308-7829,2852.77,HOUSEHOLD,"y regular deposits. even pinto beans at the dogged, unusual courts cajole blithely b"
125432,Customer#000125432,"7TZeM,n0ylZ6nglNDz WppFaY8GK3WsPzskJb",3,13-600-461-3476,1512.61,FURNITURE,equests. requests among the blithely special sauternes haggle quickly slyly regular requests. ruthlessly regular ide
125433,Customer#000125433,"kHX,zLZnrJV7tRmDT3qRpU8NQi,mZ",3,13-894-483-9619,-644.25,FURNITURE,? carefully final packages wake. quickly ironic dugouts integrate even instructions. ideas affix fluff
125441,Customer#000125441,B2msWxX0wgnpgo7SNMUNmGw3z2zlVJSWvLp4q,3,13-393-901-7173,5632.22,FURNITURE,ake slyly. carefully ironic requests sleep thinly carefully daring packages. carefully regular instr
125456,Customer#000125456,OAXk7xXAOdQjOMCChrp7E G9BYlyhTlRN,3,13-692-419-4885,8120.08,HOUSEHOLD,s. slyly unusual deposits detect across the sly
125468,Customer#000125468,wDVMQzmxs70a Vix,3,13-303-898-1110,155.43,FURNITURE,ts cajole fluffily blithely regular deposits. never express pinto b
125515,Customer#000125515,"0t c,3BUTYwpRsEgPxhnUZs7XNy7c9J4WgdYzi",3,13-118-334-5002,2914.33,HOUSEHOLD,uriously about the carefully final pinto beans. requests haggle fluffily. furiously regular pint
125518,Customer#000125518,XJlderDn6hXBPCvRgq,3,13-993-285-1780,9144.99,BUILDING,ngside of the furiously regular pinto beans sleep
125525,Customer#000125525,kD2 a JBJZ,3,13-133-292-4809,2560.84,MACHINERY," deposits: regular, pending instructions eat slyly express ideas. slyly regular deposits use fluffily aft"
125538,Customer#000125538,H9EmBddJg4ombm3UTsZPPBtkX9qWF,3,13-147-573-9719,-816.98,MACHINERY,final ideas. slyly ironic warthogs nag f
125616,Customer#000125616,",OGFX uwnIqmShT1RsuroN",3,13-950-742-8878,8579.94,BUILDING,e against the slyly pending ideas: blithely bold deposits boost whithout the blithely even accounts: 
125653,Customer#000125653,mBypuvm2d5ZFq y707o9VVEmqP4EqOAmH,3,13-224-770-6609,4664.41,AUTOMOBILE," carefully final excuses sleep blithely. express packages wake quickly against the blithely ironic deposi"
125662,Customer#000125662,BaaYBNdzT6jgRCH,3,13-435-157-1174,2944.86,BUILDING,equests. ironic accounts use? carefully regular requests wake. regular excuses wake careful
125687,Customer#000125687,17Zb2wlwzl8HF0vU,3,13-557-474-9565,7678.77,MACHINERY,ess theodolites print blithely. furiously unusual platelets serve carefully frets. carefully u
125699,Customer#000125699,nMx dg AwO8ciENvII,3,13-670-570-2568,2134.16,MACHINERY,"usly even pinto beans. final, unusual theodolites print blithely c"
125740,Customer#000125740,"AEI,zORZHLpDAJP7BhsRF JgWT7sR",3,13-478-670-4538,9796.21,BUILDING,s sleep. quickly final sheaves believe furiously blithely pending requests. carefully final instructions nag. bl
125742,Customer#000125742,KiI5kgnfUBgSxM16bNOQtXXXMz3AD,3,13-544-863-3281,-288.74,BUILDING,y ironic realms; slyly regular asymptotes according to the quickly express requests
125743,Customer#000125743,NPhQlZvVrq,3,13-780-187-4184,7024.26,MACHINERY,y. furiously even packages nag carefully furiously regular accounts. quickly ironic asymptotes haggle furiously. f
125754,Customer#000125754,uAtWDYUpmn,3,13-739-575-1075,2299.46,HOUSEHOLD," integrate blithely slyly regular accounts. blithely even de"
125785,Customer#000125785,tHYrOVp BPFOcyXvjh,3,13-801-248-8960,2092.97,FURNITURE,s. carefully even requests outside the ironic accounts hagg
125794,Customer#000125794,NBbQLnQPVtOxA83ercS3SVWvjWyq,3,13-702-761-2157,6115.50,MACHINERY,nal accounts use blithely furiously express packages. carefully regular requests cajole aga
125802,Customer#000125802,"YdzyDLqye9A,qL8esH0 PzzmNpdf",3,13-611-366-7773,7444.63,AUTOMOBILE,hely regular accounts boost fluffily express requests. fluffil
125833,Customer#000125833,2AaNca71T9LwV,3,13-228-750-2525,2259.84,AUTOMOBILE,y among the quickly ironic requests. deposits haggle against the carefully final 
125855,Customer#000125855,DESS32ciS4B h9i6pvA1kONmsMXYRAXJt,3,13-925-324-8265,5575.84,AUTOMOBILE,al deposits must have to grow: slyly special patterns haggle fluffily. even deposits engage alongside of the slyl
125883,Customer#000125883,"1Anit6vRI2Xyt,m8zZCOwLUq78HGQ",3,13-122-597-6092,7161.11,MACHINERY,heodolites. fluffily unusual requests haggle about the slyly even pinto beans. furiously final dep
125919,Customer#000125919,"ShReikx8gUmYzIWCj2ZUqqGfiG0whjt0fIoMGX,",3,13-989-739-6552,-265.90,FURNITURE,"quick, ruthless requests sleep blithely. ruthlessly unusual requests according to the blithely "
125935,Customer#000125935,U7HMq4V8VJod7UA4 8kUK8RkmRlHkX4dq8uYfr,3,13-516-248-4631,8851.11,FURNITURE," thin instructions wake among the regular, ironic deposits. "
